Hours Studies,Attendance,Sleep Hours,Parental Education,Extra Activities,Previous Score,Result (Pass/Fail)
2.5,63,7.0,PhD,Yes,47,Fail
4.2,60,4.6,Undergraduate,Yes,45,Fail
3.9,79,7.9,Undergraduate,No,70,Pass
6.2,52,7.5,Undergraduate,Yes,61,Pass
8.0,97,8.7,Undergraduate,Yes,73,Pass
7.9,56,4.9,Postgraduate,Yes,73,Pass
9.2,50,5.2,Undergraduate,No,86,Pass
3.5,69,6.2,Postgraduate,No,91,Pass
2.5,61,6.8,Postgraduate,Yes,78,Fail
6.5,75,6.3,Undergraduate,Yes,88,Pass
7.3,50,5.3,Diploma,Yes,35,Fail
6.7,90,5.9,Diploma,Yes,64,Pass
7.0,100,8.7,PhD,No,59,Pass
5.6,82,6.9,Undergraduate,Yes,48,Pass
1.1,69,8.2,Undergraduate,Yes,52,Fail
9.1,53,6.5,High School,Yes,87,Pass
5.2,95,7.3,Diploma,No,73,Pass
2.2,78,7.0,High School,Yes,92,Pass
6.8,62,5.4,Undergraduate,No,41,Fail
2.1,72,7.0,PhD,Yes,40,Fail
1.4,86,6.7,Postgraduate,No,97,Pass
7.7,58,7.8,Diploma,Yes,38,Pass
2.0,87,7.8,High School,No,51,Fail
6.6,77,8.7,PhD,Yes,55,Pass
6.1,91,5.5,Postgraduate,No,60,Pass
3.9,67,6.8,High School,No,52,Fail
2.2,93,6.5,Undergraduate,No,44,Fail
0.7,82,8.4,Postgraduate,Yes,69,Fail
6.6,71,5.6,High School,Yes,73,Pass
5.7,58,6.1,PhD,Yes,84,Pass
4.7,64,4.6,Postgraduate,No,83,Pass
5.0,91,5.0,Postgraduate,No,68,Pass
6.7,83,8.4,Postgraduate,Yes,100,Pass
2.1,68,7.3,Postgraduate,Yes,76,Fail
1.0,69,5.6,High School,No,64,Fail
5.5,54,9.0,Undergraduate,No,81,Pass
4.8,71,6.4,Undergraduate,Yes,42,Fail
2.8,52,8.4,Diploma,Yes,50,Fail
1.3,95,5.8,Diploma,Yes,66,Fail
9.7,53,4.5,Postgraduate,Yes,63,Pass
7.9,58,8.6,Postgraduate,No,87,Pass
8.6,77,8.2,PhD,Yes,53,Pass
6.2,52,7.6,High School,Yes,85,Pass
0.7,58,9.3,Postgraduate,No,84,Fail
8.9,97,6.0,Undergraduate,Yes,100,Pass
6.9,67,7.5,Undergraduate,No,78,Pass
7.0,91,5.6,Postgraduate,No,38,Pass
9.9,71,9.5,Diploma,No,98,Pass
9.9,50,4.6,Undergraduate,No,82,Pass
3.3,98,7.2,Undergraduate,No,76,Pass
5.6,75,8.7,Postgraduate,Yes,87,Pass
2.5,73,7.8,Diploma,No,80,Fail
4.3,62,8.3,PhD,Yes,95,Pass
7.1,76,5.7,Postgraduate,Yes,48,Pass
4.7,64,8.9,Diploma,No,56,Fail
5.0,56,7.5,Diploma,No,50,Fail
8.8,53,9.0,Undergraduate,No,36,Pass
4.7,86,6.5,Diploma,No,67,Pass
3.4,59,6.7,Undergraduate,Yes,75,Fail
8.7,86,8.6,Undergraduate,Yes,96,Pass
7.6,57,7.0,Diploma,No,77,Pass
9.2,81,5.5,Postgraduate,No,90,Pass
6.0,95,5.1,Postgraduate,Yes,71,Pass
8.0,77,5.4,High School,Yes,63,Pass
1.8,67,9.4,High School,Yes,61,Fail
6.7,74,6.9,Undergraduate,Yes,78,Pass
1.4,84,4.9,PhD,No,64,Fail
2.4,81,9.4,Postgraduate,No,65,Fail
1.3,76,6.2,Postgraduate,No,46,Fail
8.4,79,8.6,Undergraduate,No,85,Pass
2.6,99,6.5,Diploma,Yes,82,Pass
7.7,89,6.1,High School,No,72,Pass
5.3,93,8.0,Diploma,No,58,Pass
8.8,51,5.0,Undergraduate,Yes,70,Pass
2.5,61,8.7,Postgraduate,No,95,Pass
4.4,65,4.9,Diploma,No,56,Fail
1.1,56,8.1,PhD,Yes,40,Fail
1.6,79,7.2,Diploma,No,79,Fail
3.2,72,8.5,Diploma,Yes,49,Fail
7.2,100,5.0,Diploma,Yes,73,Pass
5.9,73,4.7,High School,No,93,Pass
1.8,97,9.2,Diploma,No,48,Fail
6.6,94,9.5,Undergraduate,No,87,Pass
6.5,61,9.2,Undergraduate,No,96,Pass
9.3,100,4.5,Postgraduate,Yes,41,Pass
6.7,89,9.5,Postgraduate,Yes,64,Pass
5.1,61,5.2,Diploma,No,43,Fail
4.7,96,8.9,Undergraduate,No,36,Pass
7.3,71,9.3,Undergraduate,Yes,56,Pass
9.9,79,4.8,Postgraduate,No,61,Pass
7.5,94,7.0,Undergraduate,No,62,Pass
8.3,69,9.2,Postgraduate,No,82,Pass
1.7,68,6.4,Undergraduate,No,81,Fail
2.7,80,6.5,High School,Yes,56,Fail
5.0,65,8.4,Undergraduate,Yes,79,Pass
7.5,65,5.8,Undergraduate,No,93,Pass
4.8,56,5.6,Postgraduate,Yes,78,Pass
8.7,57,6.1,Postgraduate,Yes,72,Pass
1.1,50,7.2,Postgraduate,No,89,Fail
8.3,76,5.8,High School,No,86,Pass
2.1,93,5.3,PhD,Yes,48,Fail
2.7,52,4.7,Undergraduate,Yes,69,Fail
6.3,50,7.0,Undergraduate,Yes,76,Pass
3.8,87,5.2,Undergraduate,Yes,49,Fail
9.2,60,7.5,High School,Yes,42,Pass
5.5,77,6.1,Diploma,Yes,50,Pass
3.1,92,6.0,Undergraduate,No,66,Pass
3.8,59,7.8,Diploma,Yes,50,Fail
8.1,68,5.9,Diploma,No,82,Pass
6.1,78,6.3,High School,No,48,Pass
6.2,61,8.8,Undergraduate,Yes,48,Fail
2.6,93,6.1,Undergraduate,Yes,94,Pass
5.2,97,8.6,High School,No,90,Pass
9.9,94,8.5,Postgraduate,No,83,Pass
5.8,93,7.8,High School,No,35,Pass
4.4,83,7.4,Undergraduate,No,80,Pass
9.0,52,6.7,Diploma,No,36,Pass
1.6,62,4.7,Diploma,No,65,Fail
0.9,63,5.9,Undergraduate,Yes,95,Fail
2.6,92,9.1,High School,Yes,38,Fail
6.1,79,7.0,Postgraduate,Yes,77,Pass
4.6,99,8.6,Postgraduate,Yes,42,Pass
2.5,58,5.0,Postgraduate,No,53,Fail
7.4,73,4.9,High School,Yes,72,Pass
3.8,95,7.7,Undergraduate,No,96,Pass
9.9,51,9.4,Diploma,No,89,Pass
5.0,73,6.7,Undergraduate,Yes,88,Pass
2.2,52,5.2,Postgraduate,Yes,58,Fail
9.9,63,7.6,Undergraduate,No,66,Pass
7.1,81,9.3,Diploma,Yes,82,Pass
6.5,57,5.4,Diploma,Yes,73,Pass
8.9,88,5.1,Diploma,No,84,Pass
5.9,51,7.1,Postgraduate,No,61,Fail
8.9,98,7.1,High School,No,42,Pass
4.8,79,5.7,Diploma,Yes,59,Pass
6.6,76,9.4,Undergraduate,Yes,72,Pass
3.6,62,4.6,PhD,Yes,81,Fail
9.0,79,7.0,Undergraduate,No,100,Pass
3.7,83,4.9,Undergraduate,Yes,36,Fail
8.8,90,8.8,Postgraduate,Yes,61,Pass
6.6,54,7.7,Undergraduate,Yes,84,Pass
9.6,95,5.1,Undergraduate,No,80,Pass
0.9,60,5.8,Diploma,Yes,83,Fail
7.8,58,6.3,PhD,No,61,Pass
2.4,77,4.5,Diploma,Yes,66,Fail
5.0,72,8.5,PhD,No,74,Pass
8.6,59,8.0,Diploma,Yes,92,Pass
2.0,81,5.8,Undergraduate,Yes,92,Pass
3.1,60,6.6,Diploma,Yes,56,Fail
9.3,95,8.6,Diploma,Yes,59,Pass
1.8,64,8.2,Diploma,Yes,39,Fail
3.2,91,7.0,Undergraduate,Yes,50,Pass
4.4,94,6.0,High School,Yes,84,Pass
1.5,56,8.5,Diploma,Yes,90,Fail
9.7,94,4.9,Postgraduate,Yes,96,Pass
8.8,99,6.2,Undergraduate,No,65,Pass
1.9,64,9.3,Diploma,Yes,52,Fail
3.2,92,7.8,Postgraduate,No,47,Fail
2.1,67,5.5,Diploma,No,43,Fail
2.5,76,7.2,Undergraduate,Yes,96,Pass
7.5,56,7.8,Undergraduate,No,53,Pass
9.5,76,5.0,Undergraduate,No,44,Pass
8.0,71,5.0,Diploma,Yes,57,Pass
7.3,51,4.8,Undergraduate,Yes,75,Pass
10.0,61,5.3,High School,No,83,Pass
0.9,76,5.5,Undergraduate,No,38,Fail
6.5,71,6.0,Postgraduate,Yes,68,Pass
7.8,96,5.7,Postgraduate,No,77,Pass
6.7,86,5.4,High School,No,64,Pass
8.5,90,5.7,PhD,No,63,Pass
4.3,81,8.9,High School,Yes,61,Pass
6.3,85,8.2,Undergraduate,No,40,Pass
5.5,54,7.1,Undergraduate,Yes,58,Fail
0.6,54,8.3,Undergraduate,Yes,58,Fail
6.0,78,7.5,PhD,Yes,96,Pass
1.5,77,8.9,Postgraduate,Yes,90,Pass
6.8,56,8.9,Diploma,Yes,65,Pass
5.1,69,9.2,Undergraduate,No,51,Fail
8.2,87,5.8,Undergraduate,Yes,69,Pass
9.4,98,5.8,Diploma,Yes,97,Pass
9.0,74,8.5,Undergraduate,No,65,Pass
2.3,54,5.3,High School,No,76,Fail
9.3,91,6.3,PhD,No,93,Pass
6.7,93,6.3,Diploma,Yes,41,Pass
1.7,93,7.3,High School,No,51,Fail
2.6,76,7.8,PhD,No,94,Pass
9.3,84,5.3,Undergraduate,No,36,Pass
10.0,89,7.0,Undergraduate,No,75,Pass
5.1,92,5.0,High School,No,85,Pass
1.9,95,4.7,Postgraduate,Yes,54,Fail
8.6,78,8.7,PhD,No,93,Pass
3.9,51,6.8,Undergraduate,No,48,Fail
3.6,68,7.2,Undergraduate,Yes,53,Fail
9.6,64,6.1,Postgraduate,No,44,Pass
6.2,94,8.1,Undergraduate,Yes,38,Pass
1.1,86,4.6,Diploma,Yes,62,Fail
7.5,72,6.6,Postgraduate,No,55,Pass
1.1,79,6.8,High School,Yes,63,Fail
7.2,58,7.8,Diploma,No,75,Pass
8.0,74,5.3,Diploma,Yes,50,Pass
6.2,58,5.5,Diploma,No,87,Pass
2.1,78,6.5,Diploma,Yes,70,Fail
9.8,77,8.8,PhD,Yes,77,Pass
3.9,57,5.0,Postgraduate,Yes,59,Fail
9.9,82,9.0,Postgraduate,Yes,59,Pass
0.9,90,8.4,Postgraduate,No,50,Fail
5.9,93,5.7,Diploma,Yes,89,Pass
5.7,85,9.1,Diploma,No,50,Pass
8.8,77,5.7,Postgraduate,No,56,Pass
9.4,73,7.6,Diploma,No,82,Pass
4.6,69,9.3,High School,No,62,Fail
4.9,55,6.4,Undergraduate,No,89,Pass
3.9,95,7.4,Diploma,Yes,36,Fail
2.4,78,4.6,Diploma,Yes,83,Fail
5.4,93,7.4,Postgraduate,Yes,65,Pass
10.0,84,6.1,Postgraduate,Yes,75,Pass
3.3,99,9.5,Undergraduate,Yes,40,Pass
7.9,81,5.7,Undergraduate,Yes,39,Pass
9.9,63,9.0,PhD,No,65,Pass
4.1,50,9.2,High School,No,73,Fail
8.3,64,4.8,Undergraduate,Yes,48,Pass
5.4,69,5.1,Postgraduate,Yes,48,Fail
5.8,94,7.2,Undergraduate,No,88,Pass
5.0,57,8.1,Undergraduate,Yes,77,Pass
6.5,50,8.9,Postgraduate,No,63,Pass
9.7,53,7.8,Postgraduate,No,67,Pass
0.6,68,6.9,Undergraduate,Yes,72,Fail
0.5,53,4.8,PhD,No,51,Fail
4.9,61,9.0,Undergraduate,Yes,50,Fail
0.6,95,5.3,Diploma,Yes,61,Fail
3.8,73,5.0,Undergraduate,Yes,48,Fail
9.5,64,6.6,Postgraduate,No,55,Pass
8.8,73,5.1,Diploma,Yes,81,Pass
7.7,82,4.9,Postgraduate,Yes,80,Pass
6.1,81,6.1,Undergraduate,Yes,93,Pass
7.6,93,7.3,Postgraduate,No,45,Pass
4.3,66,6.8,Undergraduate,Yes,39,Fail
9.1,55,9.2,Undergraduate,Yes,38,Pass
7.6,94,6.2,Undergraduate,Yes,94,Pass
4.0,58,5.8,Diploma,Yes,57,Fail
5.3,75,5.8,Diploma,No,65,Pass
5.8,80,7.0,Undergraduate,No,43,Pass
6.4,95,7.9,Undergraduate,No,74,Pass
8.8,69,7.5,Undergraduate,No,92,Pass
6.7,94,7.4,Undergraduate,No,66,Pass
2.9,57,6.6,Postgraduate,Yes,82,Fail
5.0,94,6.1,Postgraduate,Yes,91,Pass
9.0,90,7.7,High School,Yes,71,Pass
3.2,55,8.2,PhD,No,58,Fail
9.7,93,9.3,Undergraduate,No,85,Pass
3.2,89,7.6,Undergraduate,Yes,60,Pass
8.4,74,6.6,Undergraduate,No,53,Pass
7.3,66,8.5,Undergraduate,No,86,Pass
9.9,57,7.2,Undergraduate,Yes,77,Pass
1.6,73,7.1,Diploma,Yes,79,Fail
2.4,95,7.4,Undergraduate,Yes,77,Pass
3.0,50,7.2,Diploma,Yes,90,Fail
7.0,79,6.9,Diploma,Yes,94,Pass
5.2,100,6.0,Postgraduate,No,38,Pass
6.2,82,7.1,High School,Yes,84,Pass
4.2,96,7.8,Diploma,Yes,72,Pass
9.8,87,7.6,Undergraduate,No,83,Pass
1.4,79,6.3,Undergraduate,Yes,86,Pass
8.0,82,7.3,Undergraduate,No,40,Pass
1.8,88,9.3,Diploma,Yes,41,Fail
6.9,73,4.9,High School,Yes,100,Pass
3.0,95,8.1,Diploma,Yes,68,Pass
3.3,88,5.6,Undergraduate,No,74,Pass
2.5,81,5.7,Diploma,Yes,62,Fail
5.6,90,9.4,Diploma,No,69,Pass
8.1,65,8.2,Undergraduate,No,94,Pass
5.8,69,5.7,Diploma,Yes,52,Pass
7.2,62,6.3,Postgraduate,Yes,85,Pass
2.2,91,7.7,Undergraduate,Yes,41,Fail
3.0,64,9.4,Postgraduate,No,81,Fail
2.7,70,5.8,Undergraduate,No,97,Pass
2.3,83,4.9,Undergraduate,No,46,Fail
1.8,60,8.0,Postgraduate,Yes,39,Fail
2.2,76,7.3,Undergraduate,Yes,83,Pass
0.9,66,8.1,Undergraduate,Yes,66,Fail
1.9,88,8.7,Undergraduate,Yes,41,Fail
6.3,53,6.8,Undergraduate,Yes,91,Pass
9.7,76,6.1,Undergraduate,No,40,Pass
6.7,97,6.8,PhD,No,91,Pass
5.1,70,7.8,Diploma,No,37,Fail
2.0,84,6.9,Undergraduate,No,71,Fail
4.4,92,9.3,Undergraduate,No,53,Pass
4.6,69,5.5,PhD,Yes,55,Pass
4.8,96,6.5,Postgraduate,No,47,Pass
5.4,55,5.4,Diploma,Yes,94,Pass
7.5,63,6.3,Undergraduate,Yes,47,Pass
2.4,63,6.3,Undergraduate,Yes,85,Fail
8.5,64,5.9,Diploma,No,73,Pass
9.9,78,8.3,Diploma,Yes,93,Pass
7.2,59,7.2,Diploma,Yes,42,Pass
1.0,50,8.5,Diploma,No,36,Fail
3.2,72,6.8,Undergraduate,Yes,79,Pass
1.3,91,6.5,High School,No,68,Fail
2.0,63,4.5,Undergraduate,Yes,97,Fail
1.0,84,5.6,Diploma,Yes,74,Fail
1.3,55,7.2,Diploma,Yes,42,Fail
3.0,86,6.6,Diploma,Yes,76,Pass
6.4,51,4.9,Diploma,Yes,70,Fail
4.8,51,7.2,Diploma,Yes,53,Fail
2.5,72,8.0,High School,Yes,57,Fail
8.2,67,7.5,Diploma,Yes,41,Pass
4.7,99,8.6,PhD,Yes,79,Pass
3.7,81,6.6,High School,Yes,98,Pass
2.6,58,7.8,Undergraduate,No,51,Fail
8.1,92,9.5,Postgraduate,Yes,98,Pass
7.1,74,5.6,Diploma,Yes,72,Pass
1.2,59,4.8,PhD,No,39,Fail
6.1,96,4.5,PhD,No,99,Pass
1.9,81,6.1,Undergraduate,No,93,Pass
1.2,97,6.4,Undergraduate,Yes,84,Pass
4.0,85,5.8,PhD,Yes,82,Pass
0.6,70,9.1,Undergraduate,No,77,Fail
0.5,81,8.9,High School,No,79,Fail
0.7,89,5.6,Undergraduate,No,58,Fail
7.2,54,8.8,Postgraduate,No,50,Pass
7.0,61,6.6,High School,Yes,87,Pass
5.9,100,7.9,PhD,Yes,97,Pass
4.7,70,8.4,Undergraduate,No,92,Pass
6.5,92,7.7,Diploma,Yes,93,Pass
9.2,56,5.0,Undergraduate,Yes,43,Pass
9.5,82,4.5,PhD,No,90,Pass
8.4,99,5.2,Undergraduate,No,87,Pass
7.3,66,8.1,PhD,Yes,41,Pass
5.2,65,9.2,Undergraduate,No,75,Pass
2.1,95,4.7,Postgraduate,No,100,Pass
9.8,61,5.0,Undergraduate,No,56,Pass
2.6,73,9.2,Postgraduate,No,43,Fail
8.5,77,9.5,High School,No,53,Pass
5.7,99,5.9,Undergraduate,No,87,Pass
9.2,50,7.2,Postgraduate,Yes,58,Pass
4.5,62,9.1,PhD,No,66,Fail
8.0,85,4.8,High School,Yes,75,Pass
8.6,86,5.4,High School,No,95,Pass
6.5,73,9.2,Undergraduate,No,51,Pass
6.1,98,8.3,Undergraduate,No,57,Pass
7.3,54,5.9,Diploma,No,38,Fail
7.8,73,5.8,Undergraduate,Yes,97,Pass
4.8,99,6.0,Undergraduate,Yes,55,Pass
5.2,51,6.2,Postgraduate,Yes,82,Pass
4.6,60,7.5,Undergraduate,Yes,79,Pass
7.6,94,9.2,Postgraduate,Yes,56,Pass
8.5,60,6.9,Undergraduate,Yes,55,Pass
4.4,53,8.3,High School,No,43,Fail
9.0,92,8.6,Undergraduate,Yes,68,Pass
7.6,77,4.6,High School,No,35,Fail
8.4,94,4.9,Undergraduate,Yes,80,Pass
2.0,67,8.6,Postgraduate,No,54,Fail
1.4,65,4.6,Diploma,No,70,Fail
1.2,58,9.0,Diploma,Yes,74,Fail
4.8,91,8.7,Diploma,No,66,Pass
4.8,67,6.2,Postgraduate,Yes,35,Fail
2.8,56,8.9,Postgraduate,No,67,Fail
4.6,80,5.8,Undergraduate,Yes,65,Pass
5.5,68,8.3,High School,Yes,100,Pass
4.3,96,7.6,Postgraduate,Yes,87,Pass
9.0,78,5.6,Postgraduate,Yes,86,Pass
1.7,67,5.3,Undergraduate,No,87,Fail
0.8,91,9.5,Undergraduate,No,53,Fail
1.9,87,6.0,Diploma,No,54,Fail
3.3,55,5.4,PhD,Yes,81,Fail
2.7,67,8.5,Undergraduate,No,78,Fail
7.6,56,4.7,High School,Yes,86,Pass
1.6,51,5.5,High School,Yes,71,Fail
1.3,50,9.2,Undergraduate,Yes,51,Fail
8.1,65,5.9,Undergraduate,No,63,Pass
8.6,74,8.1,High School,Yes,43,Pass
0.6,62,6.9,Undergraduate,Yes,93,Fail
6.2,88,4.9,High School,No,65,Pass
2.5,89,7.3,Undergraduate,Yes,58,Fail
0.8,63,7.2,PhD,Yes,51,Fail
6.4,71,5.6,PhD,Yes,46,Pass
3.7,82,6.3,Postgraduate,Yes,36,Fail
8.4,73,4.7,Undergraduate,No,61,Pass
2.0,52,9.1,Undergraduate,Yes,87,Fail
2.4,85,6.9,Postgraduate,No,45,Fail
9.5,52,7.3,High School,Yes,80,Pass
7.8,52,5.4,Diploma,No,43,Fail
9.8,81,5.4,High School,No,61,Pass
7.4,78,7.9,Diploma,Yes,65,Pass
6.1,80,6.7,Postgraduate,No,63,Pass
9.9,58,9.0,Diploma,No,81,Pass
4.4,84,8.0,High School,No,66,Pass
1.0,52,7.9,High School,Yes,56,Fail
1.7,71,4.6,Postgraduate,Yes,88,Fail
3.1,93,5.3,Diploma,Yes,100,Pass
1.5,97,5.2,Undergraduate,Yes,93,Pass
2.3,57,7.7,High School,Yes,47,Fail
6.3,79,8.3,Undergraduate,Yes,87,Pass
4.6,57,6.5,Undergraduate,Yes,47,Fail
4.8,52,4.5,Postgraduate,No,83,Fail
7.7,84,4.8,Diploma,No,75,Pass
5.6,88,7.5,PhD,No,65,Pass
9.0,74,8.7,Undergraduate,No,62,Pass
2.4,87,7.9,Undergraduate,No,56,Fail
5.4,71,6.5,Postgraduate,No,64,Pass
5.6,84,7.6,Undergraduate,No,54,Pass
4.5,95,9.2,Postgraduate,No,90,Pass
7.8,53,4.9,Undergraduate,Yes,63,Pass
3.1,72,6.7,PhD,No,38,Fail
7.1,70,6.1,Postgraduate,No,56,Pass
3.7,51,8.9,Undergraduate,Yes,96,Pass
3.3,100,7.4,PhD,No,57,Pass
10.0,75,8.4,Diploma,No,46,Pass
8.4,62,6.9,Diploma,No,44,Pass
6.1,68,9.3,Diploma,No,94,Pass
3.0,86,9.3,Undergraduate,Yes,57,Fail
6.5,61,5.9,Undergraduate,No,49,Fail
7.7,100,8.8,Postgraduate,Yes,38,Pass
5.8,74,5.7,Undergraduate,No,46,Fail
9.4,93,6.3,PhD,Yes,66,Pass
8.2,67,5.3,Diploma,Yes,100,Pass
5.3,68,8.9,Diploma,No,68,Pass
7.9,80,9.4,Undergraduate,No,65,Pass
4.1,63,9.4,Postgraduate,Yes,92,Pass
7.3,85,7.8,Undergraduate,Yes,95,Pass
9.2,74,5.6,PhD,Yes,61,Pass
3.8,72,9.3,Postgraduate,Yes,49,Fail
8.9,57,7.0,Postgraduate,No,65,Pass
2.2,80,8.7,Undergraduate,No,61,Fail
5.8,86,8.5,Postgraduate,Yes,80,Pass
4.0,87,8.4,Undergraduate,Yes,100,Pass
4.7,94,5.2,PhD,No,60,Pass
9.1,64,7.9,Undergraduate,Yes,90,Pass
8.8,91,7.0,Postgraduate,Yes,68,Pass
8.5,98,4.8,Postgraduate,No,57,Pass
8.8,88,8.1,Postgraduate,Yes,79,Pass
1.0,57,8.9,Postgraduate,Yes,51,Fail
7.8,91,6.9,High School,No,45,Pass
5.4,76,8.2,PhD,Yes,84,Pass
7.2,52,5.5,PhD,Yes,96,Pass
6.0,54,7.3,High School,Yes,75,Pass
3.8,61,9.5,Postgraduate,No,62,Fail
1.7,86,8.6,PhD,No,87,Pass
7.3,90,8.8,High School,No,36,Pass
5.2,91,7.6,Undergraduate,Yes,83,Pass
6.5,51,5.1,Diploma,No,91,Pass
7.8,56,4.9,Undergraduate,Yes,66,Pass
5.0,76,5.2,Diploma,Yes,79,Pass
0.7,54,9.5,Diploma,No,85,Fail
3.7,75,7.8,Postgraduate,Yes,36,Fail
7.3,96,7.7,Undergraduate,No,78,Pass
9.8,81,5.6,Undergraduate,No,86,Pass
7.3,74,7.9,PhD,No,95,Pass
5.2,89,8.8,Diploma,No,79,Pass
6.5,72,6.2,Diploma,Yes,91,Pass
4.0,79,8.8,Undergraduate,No,87,Pass
8.8,96,6.5,Postgraduate,No,85,Pass
2.7,62,7.0,Undergraduate,No,59,Fail
1.1,94,9.3,Diploma,No,35,Fail
0.6,61,5.4,Postgraduate,No,39,Fail
9.7,55,8.6,Undergraduate,No,65,Pass
7.6,83,9.1,Undergraduate,Yes,62,Pass
4.5,80,8.6,Undergraduate,No,97,Pass
6.8,95,7.0,High School,Yes,97,Pass
9.2,86,7.2,Undergraduate,No,41,Pass
5.1,78,4.5,Undergraduate,No,52,Fail
5.0,69,6.8,PhD,No,74,Pass
6.9,89,9.3,Undergraduate,No,77,Pass
6.6,91,9.4,Diploma,No,78,Pass
1.7,81,9.1,PhD,Yes,37,Fail
4.9,85,7.9,Undergraduate,No,64,Pass
7.9,85,4.6,Undergraduate,Yes,49,Pass
0.6,58,6.5,Undergraduate,No,81,Fail
5.0,88,7.0,Diploma,No,90,Pass
7.0,74,5.6,High School,No,85,Pass
2.8,96,8.4,Diploma,Yes,59,Pass
3.0,65,9.3,Diploma,Yes,68,Fail
4.1,58,4.6,Undergraduate,Yes,86,Fail
1.9,61,5.5,Undergraduate,No,72,Fail
4.8,92,4.9,Undergraduate,No,41,Fail
6.3,75,6.7,Postgraduate,No,100,Pass
5.3,97,7.0,Undergraduate,Yes,92,Pass
2.1,50,7.8,Postgraduate,No,93,Fail
4.7,59,7.2,PhD,No,46,Fail
2.3,94,8.4,Undergraduate,No,45,Fail
7.9,78,7.4,Diploma,Yes,37,Pass
3.9,90,8.7,Undergraduate,No,65,Pass
2.8,69,5.5,High School,Yes,51,Fail
2.2,54,7.8,High School,No,58,Fail
4.6,57,4.5,Undergraduate,Yes,73,Fail
2.9,67,7.3,Postgraduate,Yes,76,Pass
2.0,78,5.1,High School,No,99,Fail
6.8,85,5.3,Undergraduate,Yes,40,Pass
9.0,94,4.7,Undergraduate,Yes,94,Pass
2.0,79,8.2,Undergraduate,Yes,98,Pass
2.3,91,4.6,Postgraduate,Yes,79,Pass
5.8,50,7.7,Undergraduate,No,69,Fail
4.1,92,9.2,Diploma,Yes,79,Pass
8.2,55,5.2,Postgraduate,No,48,Fail
6.7,93,4.6,Diploma,No,73,Pass
2.6,77,9.1,Undergraduate,No,40,Fail
8.8,69,5.9,High School,Yes,91,Pass
3.2,88,8.8,Undergraduate,Yes,79,Pass
5.3,91,9.4,Undergraduate,No,97,Pass
7.3,94,8.5,Undergraduate,Yes,49,Pass
4.2,72,4.6,PhD,No,77,Pass
9.6,76,7.7,Diploma,Yes,88,Pass
3.2,60,9.3,Postgraduate,No,100,Pass
5.5,64,7.0,Undergraduate,Yes,69,Pass
4.9,73,8.9,Postgraduate,Yes,69,Pass
8.6,58,8.1,High School,No,73,Pass
8.2,78,5.5,High School,Yes,37,Pass
2.6,87,4.7,Postgraduate,Yes,72,Pass
5.1,58,4.9,Diploma,No,45,Fail
7.3,97,6.9,Diploma,Yes,78,Pass
3.7,81,8.2,Undergraduate,No,85,Pass
9.3,89,6.9,Postgraduate,No,83,Pass
5.2,52,8.3,High School,Yes,92,Pass
6.2,86,8.5,Postgraduate,Yes,44,Pass
4.9,61,9.2,Undergraduate,No,51,Fail
0.7,79,8.1,Diploma,No,50,Fail
1.2,62,5.1,Undergraduate,Yes,79,Fail
1.5,55,5.9,Undergraduate,No,63,Fail
9.5,96,5.1,Undergraduate,Yes,41,Pass
4.7,61,4.7,Undergraduate,No,92,Pass
5.6,69,5.2,Undergraduate,No,62,Fail
5.7,70,9.0,High School,No,97,Pass
2.3,59,4.5,Postgraduate,No,91,Fail
6.9,64,6.0,Diploma,Yes,41,Pass
9.8,87,7.6,Diploma,Yes,94,Pass
6.2,63,6.9,Diploma,Yes,44,Fail
3.2,75,5.1,High School,No,50,Fail
8.9,65,9.2,Undergraduate,Yes,35,Pass
4.5,74,8.2,Undergraduate,No,57,Fail
8.3,55,8.9,Undergraduate,No,48,Pass
6.7,85,5.9,High School,No,94,Pass
0.8,76,9.1,Undergraduate,Yes,76,Fail
0.6,59,4.7,Undergraduate,Yes,79,Fail
7.0,70,8.3,Undergraduate,Yes,59,Pass
6.5,57,7.5,Postgraduate,No,75,Pass
1.2,64,8.5,Undergraduate,Yes,97,Fail
7.2,100,4.6,Diploma,Yes,95,Pass
2.9,97,5.9,High School,No,83,Pass
3.8,71,4.5,PhD,No,40,Fail
0.7,58,8.7,Postgraduate,Yes,43,Fail
9.3,62,6.9,Diploma,No,56,Pass
5.9,66,8.3,Postgraduate,No,69,Pass
9.7,64,9.1,High School,Yes,38,Pass
6.3,59,6.7,PhD,Yes,45,Pass
5.9,97,7.1,Postgraduate,No,91,Pass
4.3,75,5.3,Undergraduate,Yes,46,Fail
3.2,98,5.9,Postgraduate,Yes,76,Pass
8.4,55,7.6,PhD,No,49,Pass
2.6,90,8.4,Undergraduate,No,90,Pass
1.2,92,5.2,High School,No,68,Fail
5.7,87,9.5,Diploma,No,98,Pass
6.5,83,4.6,Diploma,Yes,59,Pass
0.5,84,5.5,High School,No,70,Fail
8.6,79,6.6,Undergraduate,No,49,Pass
3.3,91,7.6,High School,Yes,60,Pass
1.9,68,5.3,Undergraduate,No,48,Fail
6.6,91,7.4,High School,Yes,67,Pass
9.7,55,7.6,Diploma,No,70,Pass
7.6,52,5.8,High School,No,38,Fail
5.2,51,8.9,Postgraduate,No,65,Fail
0.8,60,5.3,Diploma,No,85,Fail
6.7,72,8.0,PhD,No,42,Pass
1.5,97,6.2,Undergraduate,No,59,Fail
